"id","year","state_name","state_code","district_name","district_code","registration_circles","male_below_12_years","male_12_years_to_16_years","male_16_years_to_18_years","male_children","male_18_years_and_above","female_below_12_years","female_12_years_to_16_years","female_16_years_to_18_years","female_children","female_18_years_and_above","transgender_below_12_years","transgender_12_years_to_16_years","transgender_16_years_to_18_years","transgender_children","transgender_18_years_and_above"
0,"2021","Andhra Pradesh","28","Anantapur","502","Anantapur",3.0,21.0,19.0,43.0,248.0,4.0,111.0,331.0,446.0,778.0,0.0,0.0,0.0,0.0,0.0
1,"2021","Andhra Pradesh","28","Chittoor","503","Chittoor",28.0,7.0,10.0,45.0,122.0,18.0,67.0,180.0,265.0,462.0,0.0,0.0,0.0,0.0,0.0
2,"2021","Andhra Pradesh","28","Y.S.R.","504","Cuddapah",22.0,10.0,19.0,51.0,158.0,23.0,64.0,117.0,204.0,369.0,5.0,0.0,0.0,5.0,5.0
3,"2021","Andhra Pradesh","28","East Godavari","505","East Godavari",11.0,11.0,7.0,29.0,324.0,18.0,32.0,141.0,191.0,502.0,0.0,0.0,0.0,0.0,0.0
4,"2021","Andhra Pradesh","28","Anantapur","502","Guntakal Railway",1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5,"2021","Andhra Pradesh","28","Guntur","506","Guntur",44.0,20.0,18.0,82.0,198.0,42.0,48.0,116.0,206.0,461.0,0.0,0.0,0.0,0.0,0.0
6,"2021","Andhra Pradesh","28","Guntur","506","Guntur Urban",3.0,7.0,7.0,17.0,186.0,1.0,69.0,68.0,138.0,302.0,0.0,0.0,0.0,0.0,0.0
7,"2021","Andhra Pradesh","28","Krishna","510","Krishna",30.0,1.0,0.0,31.0,173.0,28.0,2.0,2.0,32.0,314.0,0.0,0.0,0.0,0.0,0.0
8,"2021","Andhra Pradesh","28","Kurnool","511","Kurnool",54.0,23.0,16.0,93.0,206.0,38.0,62.0,161.0,261.0,604.0,0.0,0.0,0.0,0.0,0.0
9,"2021","Andhra Pradesh","28","Spsr Nellore","515","Nellore",26.0,8.0,16.0,50.0,137.0,21.0,52.0,104.0,177.0,352.0,0.0,0.0,0.0,0.0,0.0
10,"2021","Andhra Pradesh","28","Prakasam","517","Prakasham",32.0,14.0,7.0,53.0,138.0,37.0,77.0,84.0,198.0,377.0,0.0,0.0,0.0,0.0,0.0
11,"2021","Andhra Pradesh","28","East Godavari","505","Rajahmundry",14.0,4.0,5.0,23.0,134.0,14.0,30.0,28.0,72.0,199.0,0.0,0.0,0.0,0.0,0.0
12,"2021","Andhra Pradesh","28","Srikakulam","519","Srikakulam",4.0,5.0,7.0,16.0,65.0,13.0,5.0,67.0,85.0,203.0,0.0,0.0,0.0,0.0,0.0
13,"2021","Andhra Pradesh","28","Tirupati","752","Tirupathi Urban",17.0,10.0,2.0,29.0,79.0,13.0,33.0,101.0,147.0,211.0,0.0,0.0,0.0,0.0,0.0
14,"2021","Andhra Pradesh","28","Ntr","749","Vijayawada City",19.0,4.0,12.0,35.0,257.0,19.0,28.0,81.0,128.0,399.0,0.0,0.0,0.0,0.0,0.0
15,"2021","Andhra Pradesh","28","Ntr","749","Vijayawada Railway",0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
16,"2021","Andhra Pradesh","28","Visakhapatanam","520","Visakha Rural",7.0,4.0,7.0,18.0,106.0,7.0,9.0,35.0,51.0,165.0,0.0,0.0,0.0,0.0,0.0
17,"2021","Andhra Pradesh","28","Visakhapatanam","520","Visakhapatnam",20.0,29.0,21.0,70.0,384.0,17.0,44.0,94.0,155.0,636.0,0.0,0.0,0.0,0.0,0.0
18,"2021","Andhra Pradesh","28","Vizianagaram","521","Vizianagaram",4.0,13.0,5.0,22.0,118.0,8.0,7.0,23.0,38.0,215.0,0.0,0.0,0.0,0.0,0.0
19,"2021","Andhra Pradesh","28","West Godavari","523","West Godavari",1.0,16.0,9.0,26.0,287.0,5.0,80.0,102.0,187.0,543.0,0.0,0.0,0.0,0.0,0.0
20,"2021","Arunachal Pradesh","12","Anjaw","628","Anjaw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"2021","Arunachal Pradesh","12","Changlang","229","Changlang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,"2021","Arunachal Pradesh","12","Papum Pare","237","Crime Branch",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,"2021","Arunachal Pradesh","12","Dibang Valley","230","Dibang Valley",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,"2021","Arunachal Pradesh","12","East Kameng","231","Kameng East",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,"2021","Arunachal Pradesh","12","West Kameng","242","Kameng West",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
26,"2021","Arunachal Pradesh","12","Kurung Kumey","233","Kurung Kumey",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,"2021","Arunachal Pradesh","12","Lohit","234","Lohit",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,"2021","Arunachal Pradesh","12","Longding","666","Longding",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,"2021","Arunachal Pradesh","12","Lower Dibang Valley","235","Lower Dibang Valley",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,"2021","Arunachal Pradesh","12","Papum Pare","237","Papum Pare City",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"2021","Arunachal Pradesh","12","Papum Pare","237","Papum Pare Rural",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,"2021","Arunachal Pradesh","12","East Siang","232","Siang East",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,"2021","Arunachal Pradesh","12","Upper Siang","240","Siang Upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,"2021","Arunachal Pradesh","12","West Siang","243","Siang West",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,"2021","Arunachal Pradesh","12","Lower Subansiri","236","Subansiri Lower",0.0,7.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,"2021","Arunachal Pradesh","12","Upper Subansiri","241","Subansiri Upper",0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,"2021","Arunachal Pradesh","12","Tawang","238","Tawang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,"2021","Arunachal Pradesh","12","Tirap","239","Tirap",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,"2021","Arunachal Pradesh","12","Namsai","678","Namsai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,"2021","Arunachal Pradesh","12","Siang","679","Siang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,"2021","Arunachal Pradesh","12","Kamle","718","Kamle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"2021","Arunachal Pradesh","12","Kra Daadi","677","Kra Dadi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"2021","Arunachal Pradesh","12","Lower Siang","719","Lower Siang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,"2021","Arunachal Pradesh","12","Leparada","724","Leparada",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,"2021","Arunachal Pradesh","12","Shi Yomi","725","Shiyomi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,"2021","Arunachal Pradesh","12","Pakke Kessang","723","Pakkessang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,"2021","Assam","18","Kamrup Metro","618","Bieo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,"2021","Assam","18","Barpeta","280","Barpeta",0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
49,"2021","Assam","18","Baksa","616","Baksa",9.0,2.0,0.0,11.0,31.0,2.0,5.0,9.0,16.0,161.0,0.0,0.0,0.0,0.0,0.0
50,"2021","Assam","18","Bongaigaon","281","Bongaigaon",4.0,1.0,7.0,12.0,25.0,1.0,4.0,30.0,35.0,165.0,0.0,0.0,0.0,0.0,0.0
51,"2021","Assam","18","Kamrup Metro","618","Cid",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,"2021","Assam","18","Cachar","282","Cachar",2.0,2.0,12.0,16.0,98.0,6.0,10.0,7.0,23.0,302.0,0.0,0.0,0.0,0.0,0.0
53,"2021","Assam","18","Chirang","612","Chirang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,"2021","Assam","18","Darrang","283","Darrang",0.0,0.0,0.0,0.0,40.0,0.0,0.0,3.0,3.0,156.0,0.0,0.0,0.0,0.0,0.0
55,"2021","Assam","18","Dhemaji","284","Dhemaji",2.0,2.0,0.0,4.0,25.0,3.0,3.0,7.0,13.0,50.0,0.0,0.0,0.0,0.0,0.0
56,"2021","Assam","18","Dhubri","285","Dhubri",0.0,4.0,11.0,15.0,51.0,0.0,11.0,66.0,77.0,116.0,0.0,0.0,0.0,0.0,0.0
57,"2021","Assam","18","Dibrugarh","286","Dibrugarh",0.0,6.0,0.0,6.0,9.0,0.0,6.0,8.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0
58,"2021","Assam","18","Kamrup Metro","618","Grp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,"2021","Assam","18","Goalpara","287","Goalpara",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,"2021","Assam","18","Golaghat","288","Golaghat",0.0,13.0,0.0,13.0,6.0,0.0,30.0,227.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"2021","Assam","18","Kamrup Metro","618","Guwahati City",4.0,17.0,50.0,71.0,429.0,2.0,13.0,70.0,85.0,565.0,0.0,0.0,0.0,0.0,0.0
62,"2021","Assam","18","Hailakandi","289","Hailakandi",38.0,0.0,32.0,70.0,23.0,1.0,14.0,32.0,47.0,21.0,0.0,0.0,0.0,0.0,0.0
63,"2021","Assam","18","West Karbi Anglong","710","Hamren",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
64,"2021","Assam","18","Jorhat","290","Jorhat",1.0,5.0,6.0,12.0,1.0,0.0,6.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
65,"2021","Assam","18","Kamrup","291","Kamrup",1.0,0.0,10.0,11.0,94.0,0.0,13.0,26.0,39.0,257.0,0.0,0.0,0.0,0.0,0.0
66,"2021","Assam","18","Karbi Anglong","292","Karbi Anglong",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"2021","Assam","18","Karimganj","293","Karimganj",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"2021","Assam","18","Kokrajhar","294","Kokrajhar",0.0,0.0,3.0,3.0,37.0,0.0,0.0,3.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0
69,"2021","Assam","18","Lakhimpur","295","Lakhimpur",0.0,1.0,1.0,2.0,54.0,2.0,3.0,3.0,8.0,105.0,0.0,0.0,0.0,0.0,0.0
70,"2021","Assam","18","Marigaon","296","Morigaon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"2021","Assam","18","Dima Hasao","299","Dima Hasao",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,"2021","Assam","18","Nagaon","297","Nagaon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"2021","Assam","18","Nalbari","298","Nalbari",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"2021","Assam","18","Kamrup Metro","618","Rpo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"2021","Assam","18","Kamrup Metro","618","Sou",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"2021","Assam","18","Kamrup Metro","618","Stf",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"2021","Assam","18","Sivasagar","300","Sibsagar",5.0,2.0,0.0,7.0,3.0,3.0,11.0,30.0,44.0,78.0,0.0,0.0,0.0,0.0,0.0
78,"2021","Assam","18","Sonitpur","301","Sonitpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"2021","Assam","18","Tinsukia","302","Tinsukia",0.0,8.0,9.0,17.0,96.0,0.0,52.0,25.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
80,"2021","Assam","18","Udalguri","617","Udalguri",2.0,0.0,0.0,2.0,44.0,0.0,2.0,0.0,2.0,125.0,0.0,0.0,0.0,0.0,0.0
81,"2021","Assam","18","Tinsukia","302","Sadia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,"2021","Assam","18","Majuli","706","Majuli",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,"2021","Assam","18","Biswanath","705","Biswanath",0.0,0.0,7.0,7.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
84,"2021","Assam","18","Hojai","709","Hojai",0.0,0.0,24.0,24.0,19.0,0.0,0.0,24.0,24.0,64.0,0.0,0.0,0.0,0.0,0.0
85,"2021","Assam","18","South Salmara Mancachar","707","South Salmara",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
86,"2021","Assam","18","Charaideo","708","Charaideo",1.0,4.0,0.0,5.0,26.0,0.0,20.0,9.0,29.0,46.0,0.0,0.0,0.0,0.0,0.0
87,"2021","Bihar","10","Araria","188","Araria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,"2021","Bihar","10","Arwal","611","Arwal",0.0,0.0,0.0,0.0,4.0,4.0,0.0,10.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0
89,"2021","Bihar","10","Aurangabad","189","Aurangabad",0.0,11.0,0.0,11.0,22.0,1.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
90,"2021","Bihar","10","Pashchim Champaran","211","Bagaha",0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
91,"2021","Bihar","10","Banka","190","Banka",0.0,0.0,0.0,0.0,3.0,5.0,54.0,44.0,103.0,23.0,0.0,0.0,0.0,0.0,0.0
92,"2021","Bihar","10","Begusarai","191","Begusarai",0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,0.0,0.0,0.0
93,"2021","Bihar","10","Pashchim Champaran","211","Bettiah",9.0,0.0,3.0,12.0,22.0,32.0,0.0,74.0,106.0,208.0,0.0,0.0,0.0,0.0,0.0
94,"2021","Bihar","10","Kaimur (Bhabua)","200","Kaimur(Bhabhua)",3.0,4.0,4.0,11.0,7.0,7.0,21.0,29.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0
95,"2021","Bihar","10","Bhagalpur","192","Bhagalpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,"2021","Bihar","10","Bhojpur","193","Bhojpur",2.0,9.0,20.0,31.0,13.0,1.0,18.0,56.0,75.0,24.0,0.0,0.0,0.0,0.0,0.0
97,"2021","Bihar","10","Buxar","194","Buxar",0.0,3.0,2.0,5.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
98,"2021","Bihar","10","Darbhanga","195","Darbhanga",4.0,7.0,12.0,23.0,17.0,17.0,120.0,0.0,137.0,87.0,0.0,0.0,0.0,0.0,0.0
99,"2021","Bihar","10","Gaya","196","Gaya",6.0,2.0,5.0,13.0,16.0,2.0,1.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0
100,"2021","Bihar","10","Gopalganj","197","Gopalganj",4.0,12.0,2.0,18.0,13.0,0.0,37.0,151.0,188.0,66.0,0.0,0.0,0.0,0.0,0.0
101,"2021","Bihar","10","Munger","207","Jamalpur Railway",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,"2021","Bihar","10","Jamui","198","Jamui",0.0,1.0,4.0,5.0,10.0,0.0,6.0,16.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0
103,"2021","Bihar","10","Jehanabad","199","Jehanabad",0.0,7.0,7.0,14.0,8.0,5.0,25.0,13.0,43.0,25.0,0.0,0.0,0.0,0.0,0.0
104,"2021","Bihar","10","Katihar","201","Katihar",0.0,0.0,0.0,0.0,28.0,0.0,4.0,15.0,19.0,134.0,0.0,0.0,0.0,0.0,0.0
105,"2021","Bihar","10","Katihar","201","Katihar Railway",2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
106,"2021","Bihar","10","Khagaria","202","Khagaria",0.0,0.0,0.0,0.0,19.0,0.0,0.0,91.0,91.0,71.0,0.0,0.0,0.0,0.0,0.0
107,"2021","Bihar","10","Kishanganj","203","Kishanganj",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,"2021","Bihar","10","Lakhisarai","204","Lakhisarai",0.0,4.0,3.0,7.0,6.0,0.0,12.0,35.0,47.0,21.0,0.0,0.0,0.0,0.0,0.0
109,"2021","Bihar","10","Madhepura","205","Madhepura",1.0,0.0,2.0,3.0,9.0,9.0,26.0,42.0,77.0,60.0,0.0,0.0,0.0,0.0,0.0
110,"2021","Bihar","10","Madhubani","206","Madhubani",1.0,3.0,4.0,8.0,4.0,5.0,8.0,91.0,104.0,53.0,0.0,0.0,0.0,0.0,0.0
111,"2021","Bihar","10","Purbi Champaran","213","Motihari",10.0,2.0,12.0,24.0,17.0,38.0,4.0,171.0,213.0,95.0,0.0,0.0,0.0,0.0,0.0
112,"2021","Bihar","10","Munger","207","Munger",0.0,6.0,14.0,20.0,13.0,1.0,3.0,15.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0
113,"2021","Bihar","10","Muzaffarpur","208","Muzaffarpur",0.0,11.0,19.0,30.0,71.0,0.0,33.0,306.0,339.0,329.0,0.0,0.0,0.0,0.0,0.0
114,"2021","Bihar","10","Muzaffarpur","208","Muzaffarpur Railway",2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
115,"2021","Bihar","10","Nalanda","209","Nalanda",16.0,21.0,3.0,40.0,59.0,2.0,42.0,197.0,241.0,139.0,0.0,0.0,0.0,0.0,0.0
116,"2021","Bihar","10","Bhagalpur","192","Naugachia",11.0,5.0,3.0,19.0,0.0,5.0,45.0,21.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
117,"2021","Bihar","10","Nawada","210","Nawadah",7.0,8.0,12.0,27.0,0.0,1.0,76.0,34.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0
118,"2021","Bihar","10","Patna","212","Patna",51.0,59.0,21.0,131.0,164.0,11.0,107.0,450.0,568.0,317.0,0.0,0.0,0.0,0.0,0.0
119,"2021","Bihar","10","Patna","212","Patna Railway",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
120,"2021","Bihar","10","Purnia","214","Purnea",0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,"2021","Bihar","10","Rohtas","215","Rohtas",0.0,11.0,4.0,15.0,8.0,2.0,2.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0
122,"2021","Bihar","10","Saharsa","216","Saharsa",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,"2021","Bihar","10","Samastipur","217","Samastipur",5.0,3.0,0.0,8.0,5.0,5.0,35.0,74.0,114.0,26.0,0.0,0.0,0.0,0.0,0.0
124,"2021","Bihar","10","Saran","218","Saran",16.0,7.0,28.0,51.0,52.0,30.0,60.0,205.0,295.0,136.0,0.0,0.0,0.0,0.0,0.0
125,"2021","Bihar","10","Sheikhpura","219","Sheikhpura",1.0,2.0,4.0,7.0,3.0,0.0,15.0,22.0,37.0,17.0,0.0,0.0,0.0,0.0,0.0
126,"2021","Bihar","10","Sheohar","220","Sheohar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,"2021","Bihar","10","Sitamarhi","221","Sitamarhi",11.0,19.0,12.0,42.0,32.0,2.0,54.0,127.0,183.0,111.0,0.0,0.0,0.0,0.0,0.0
128,"2021","Bihar","10","Siwan","222","Siwan",0.0,0.0,0.0,0.0,0.0,0.0,26.0,122.0,148.0,18.0,0.0,0.0,0.0,0.0,75.0
129,"2021","Bihar","10","Supaul","223","Supaul",0.0,5.0,1.0,6.0,9.0,1.0,20.0,70.0,91.0,43.0,0.0,0.0,0.0,0.0,0.0
130,"2021","Bihar","10","Vaishali","224","Vaishali",0.0,58.0,62.0,120.0,22.0,42.0,135.0,125.0,302.0,40.0,0.0,0.0,0.0,0.0,0.0
131,"2021","Bihar","10","Patna","212","Economic Offences Unit",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"2021","Bihar","10","Patna","212","Anti Terrorist Squad",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"2021","Chhattisgarh","22","Balod","646","Balod",0.0,6.0,0.0,6.0,103.0,0.0,3.0,60.0,63.0,324.0,0.0,0.0,0.0,0.0,0.0
134,"2021","Chhattisgarh","22","Baloda Bazar","644","Balodbazar",0.0,8.0,3.0,11.0,128.0,4.0,91.0,68.0,163.0,481.0,0.0,0.0,0.0,0.0,0.0
135,"2021","Chhattisgarh","22","Balrampur","649","Balrampur",0.0,1.0,1.0,2.0,54.0,3.0,18.0,47.0,68.0,125.0,0.0,0.0,0.0,0.0,0.0
136,"2021","Chhattisgarh","22","Bemetara","650","Bemetra",0.0,3.0,3.0,6.0,72.0,0.0,22.0,50.0,72.0,235.0,0.0,0.0,0.0,0.0,0.0
137,"2021","Chhattisgarh","22","Bilaspur","375","Bilaspur",7.0,10.0,34.0,51.0,402.0,7.0,143.0,95.0,245.0,781.0,0.0,0.0,0.0,0.0,0.0
138,"2021","Chhattisgarh","22","Bijapur","636","Bizapur",0.0,0.0,0.0,0.0,10.0,0.0,3.0,6.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0
139,"2021","Chhattisgarh","22","Dantewada","376","Dantewara",0.0,2.0,0.0,2.0,18.0,0.0,9.0,10.0,19.0,40.0,0.0,0.0,0.0,0.0,0.0
140,"2021","Chhattisgarh","22","Dhamtari","377","Dhamtari",0.0,2.0,11.0,13.0,127.0,0.0,1.0,61.0,62.0,353.0,0.0,0.0,0.0,0.0,0.0
141,"2021","Chhattisgarh","22","Durg","378","Durg",5.0,26.0,19.0,50.0,322.0,5.0,78.0,138.0,221.0,822.0,0.0,0.0,0.0,0.0,0.0
142,"2021","Chhattisgarh","22","Gariyaband","645","Gariyaband",0.0,2.0,2.0,4.0,65.0,1.0,18.0,25.0,44.0,162.0,0.0,0.0,0.0,0.0,0.0
143,"2021","Chhattisgarh","22","Raipur","387","Grp Raipur",0.0,1.0,0.0,1.0,8.0,0.0,2.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0
144,"2021","Chhattisgarh","22","Bastar","374","Jagdalpur",2.0,2.0,5.0,9.0,77.0,1.0,25.0,63.0,89.0,199.0,0.0,0.0,0.0,0.0,0.0
145,"2021","Chhattisgarh","22","Janjgir-Champa","379","Janjgir",2.0,13.0,16.0,31.0,195.0,7.0,35.0,156.0,198.0,577.0,0.0,0.0,0.0,0.0,0.0
146,"2021","Chhattisgarh","22","Jashpur","380","Jashpur",4.0,5.0,7.0,16.0,61.0,1.0,32.0,49.0,82.0,186.0,0.0,0.0,0.0,0.0,0.0
147,"2021","Chhattisgarh","22","Kabirdham","382","Kabirdham",1.0,4.0,11.0,16.0,74.0,1.0,30.0,60.0,91.0,217.0,0.0,0.0,0.0,0.0,0.0
148,"2021","Chhattisgarh","22","Kanker","381","Kanker",0.0,1.0,5.0,6.0,130.0,0.0,0.0,64.0,64.0,216.0,0.0,0.0,0.0,0.0,0.0
149,"2021","Chhattisgarh","22","Kondagaon","643","Kondagaon",0.0,0.0,4.0,4.0,38.0,0.0,16.0,24.0,40.0,132.0,0.0,0.0,0.0,0.0,0.0
150,"2021","Chhattisgarh","22","Korba","383","Korba",5.0,3.0,15.0,23.0,175.0,5.0,6.0,101.0,112.0,426.0,0.0,0.0,0.0,0.0,0.0
151,"2021","Chhattisgarh","22","Korea","384","Koriya",0.0,4.0,5.0,9.0,82.0,3.0,45.0,50.0,98.0,218.0,0.0,0.0,0.0,0.0,0.0
152,"2021","Chhattisgarh","22","Mahasamund","385","Mahasamund",0.0,6.0,3.0,9.0,146.0,0.0,45.0,41.0,86.0,372.0,0.0,0.0,0.0,0.0,0.0
